video_id, title,url, is_japanese_caption, has_checked_caption
i_Teuv7-LN8,Cleopatra - Death by Snake - Extra History - #4,https://www.youtube.com/watch?v=i_Teuv7-LN8,false,true,
uNGUDaA9-GQ,Cleopatra - Eternal Life - Extra History - #5,https://www.youtube.com/watch?v=uNGUDaA9-GQ,false,true,
vQfm-6duBb8,Voting in America - From Barkers to Booths - Extra History,https://www.youtube.com/watch?v=vQfm-6duBb8,false,true,
qDf93nFGZuc,The Beast of Gévaudan - Terror in the French Countryside - Halloween - Extra History,https://www.youtube.com/watch?v=qDf93nFGZuc,false,true,
2x1UkSVQfI8,Cleopatra - Lies - Extra History,https://www.youtube.com/watch?v=2x1UkSVQfI8,false,true,
_Sq_Q_0lOaw,♫ Cleopatra - Immortal Longings - Extra History Music,https://www.youtube.com/watch?v=_Sq_Q_0lOaw,false,true,
8kZ0gZMCx9U,The Harlem Renaissance - An Explosion of Art - Extra History,https://www.youtube.com/watch?v=8kZ0gZMCx9U,false,true,
FmRm--vRHCg,End of the Samurai - Black Ships - Extra History - #1,https://www.youtube.com/watch?v=FmRm--vRHCg,false,true,
7sqkwjzNRgk,The Polio Epidemic - FDR & The March of Dimes - Extra History,https://www.youtube.com/watch?v=7sqkwjzNRgk,false,true,
c5kn5GFujuA,End of the Samurai - Gangs of Kyoto - Extra History #2,https://www.youtube.com/watch?v=c5kn5GFujuA,false,true,
499MEYhur7E,End of the Samurai - The Boshin War - Extra History - #3,https://www.youtube.com/watch?v=499MEYhur7E,false,true,
_IyXdZi_6yg,End of the Samurai - The Imperial Army - Extra History - #4,https://www.youtube.com/watch?v=_IyXdZi_6yg,false,true,
Ir1Aua1jWc4,End of the Samurai - The Last Samurai - Extra History - #5,https://www.youtube.com/watch?v=Ir1Aua1jWc4,false,true,
pQMXqmuj2Zw,Francis Walsingham - Elizabethan Spymaster - Extra History,https://www.youtube.com/watch?v=pQMXqmuj2Zw,false,true,
7Fzy25qzW3g,End of the Samurai - Lies - Extra History,https://www.youtube.com/watch?v=7Fzy25qzW3g,false,true,
pCu-t71uFrw,♫ End of the Samurai - The Streets of Kyoto - Extra History Music,https://www.youtube.com/watch?v=pCu-t71uFrw,false,true,
ReE35Lj_iTs,Saladin & the 3rd Crusade - Horns of Hattin - Extra History - #1,https://www.youtube.com/watch?v=ReE35Lj_iTs,false,true,
iuJCtSI_8ts,Black Boxing Heavyweights - Jack Johnson Joe Louis & Muhammad Ali - Extra History,https://www.youtube.com/watch?v=iuJCtSI_8ts,false,true,
vyiwk3D-3ag,Redlining - Income and Housing Inequality - Extra History,https://www.youtube.com/watch?v=vyiwk3D-3ag,false,true,
LmC5T-2d6Xw,Interstate Displacement - The Legacy of Robert Moses - Extra History,https://www.youtube.com/watch?v=LmC5T-2d6Xw,false,true,
m63NDZVZRXc,Do No Harm: Black Medical Exploitation - Why African Americans Distrust Medicine - Extra History,https://www.youtube.com/watch?v=m63NDZVZRXc,false,true,
